Country,Year,Country_Code,Continent,Region,Population,GDP_Per_Capita,Per_Capita_Sugar_Consumption,Total_Sugar_Consumption,Sugar_From_Sugarcane,Sugar_From_Beet,Sugar_From_HFCS,Sugar_From_Other,Processed_Food_Consumption,Avg_Daily_Sugar_Intake,Diabetes_Prevalence,Obesity_Rate,Sugar_Imports,Sugar_Exports,Avg_Retail_Price_Per_Kg,Gov_Tax_,Gov_Subsidies_,Education_Campaign_,Urbanization_Rate,Climate_Conditions,Sugarcane_Production_Yield,Gov_Tax,Gov_Subsidies,Education_Campaign
Mexico,2010,MEX,North America,Central America,291356288.3,35007.20291,46.914533,13668844.2,74.94402839,13.01975731,4.88703397,7.149180337,104.7539715,128.5458204,10.1819353,29.58245164,9480098.184,3150119.355,2.839879095,0,0,0,72.54925143,3,74.01306778,0,0,0
USA,1993,USA,North America,Northern America,277545309.9,20872.04597,10.36684596,2877269.474,86.73464602,26.25130191,0.727750117,-13.71369805,245.6677133,28.40515793,14.40672497,30.2606082,6539707.449,4176593.956,3.058406726,0,0,,22.20665371,2,98.71042087,0,0,0
India,1992,IND,Asia,South Asia,151020157.7,18768.8305,44.75595618,6759051.558,50.26761579,36.25396443,28.40169557,-14.92327579,179.3165884,122.6313199,9.972734043,19.68550607,1651198.744,6076380.805,0.870564147,0,1,1,28.60799924,5,54.65164918,0,1,1
France,1988,FRA,Europe,Western Europe,66892179.56,41473.56359,54.90543652,3672744.319,56.27888649,7.401220681,19.90437558,16.41551725,171.1433624,150.4408961,5.070273993,18.35373932,534593.4057,7950079.855,1.260469181,0,1,1,45.07273521,2,96.10374781,0,1,1
Russia,1963,RUS,Europe,Eastern Europe,117988138.6,4993.80036,33.55478251,3959066.329,85.79028787,35.7039035,5.220398501,-26.71458988,278.2581413,91.94010408,8.486687189,25.60183691,8274314.762,7178510,3.871906965,0,1,0,31.2187915,5,66.139343,0,1,0
France,1991,FRA,Europe,Western Europe,184643272.4,7768.247382,37.65848365,6953385.653,50.32842666,7.257525143,8.98612264,33.42792556,151.3257857,103.1842452,4.247263162,14.53859376,2920074.006,6555606.37,2.726764939,0,1,0,66.89239813,3,42.19734874,0,1,0
Australia,2019,AUS,Oceania,Australia & New Zealand,114272077.9,45374.2254,30.56628237,3492872.6,86.14544572,39.40739475,15.44992753,-41.00276799,284.6329567,83.7516137,10.31174374,11.92053051,9768081.378,9501885.596,1.228377978,0,0,,79.34068784,4,64.50606927,0,0,0
China,1970,CHN,Asia,East Asia,212743323.6,40951.72938,67.98769797,14463928.83,51.18527407,7.937253807,5.963765409,34.91370671,48.89952809,186.2862924,11.68467984,10.56563688,7330665.954,447477.0351,0.520754385,0,0,1,85.64817169,3,50.16280388,0,0,1
France,1985,FRA,Europe,Western Europe,238877088.8,38856.44925,35.98057536,8594935.095,81.17351145,17.87882933,19.14477645,-18.19711723,125.93208,98.58677649,11.46120487,18.48145394,2945386.087,8918933.417,2.107482545,0,0,,27.09638886,5,65.46226415,0,0,0
Japan,1977,JPN,Asia,East Asia,63608476.7,31386.80825,13.20373737,839869.621,85.63692845,6.912681061,7.96799554,-0.517605046,248.4646672,36.1782404,2.991266937,36.40358829,9516638.877,4280705.87,1.983565325,0,1,1,70.81775902,3,58.07994022,0,1,1
Germany,2023,DEU,Europe,Western Europe,122077630.6,14976.27755,6.876691885,839490.2515,74.50109034,6.98705121,37.48163825,-18.96977981,53.59494601,18.84213576,13.18417233,37.36383924,605262.1983,1804750.976,2.219710352,0,0,1,87.13385115,1,32.39293769,0,0,1
Mexico,2012,MEX,North America,Central America,287365568.4,46771.93696,55.21049781,15865596.09,75.65764211,35.31994624,41.79741804,-52.77500639,60.91515105,151.276764,15.18770715,36.23572823,5001048.762,1079363.384,0.597754782,0,0,0,49.70911498,1,59.43682505,0,0,0
Japan,1991,JPN,Asia,East Asia,75692233.58,24847.50668,40.59873515,3073008.944,52.02254928,7.226244705,46.52940086,-5.778194838,120.7043896,111.2405343,6.661842826,12.14385683,1631840.856,9803945.949,4.633551664,0,0,0,62.62871422,2,41.91757459,0,0,0
USA,2019,USA,North America,Northern America,104587799.1,14390.66679,5.180082849,541773.4643,58.43564875,32.74175365,52.18595878,-43.36336117,279.3129706,14.19342701,12.29918037,25.7860797,9240525.672,9556244.186,2.326673219,0,0,0,83.7202522,5,74.61793912,0,0,0
Indonesia,1986,IDN,Asia,Southeast Asia,11662490.65,18595.94303,29.86397143,348288.2876,85.97887112,36.74083833,0.185870221,-22.90557967,62.76414347,81.82728171,8.970720402,27.77486789,326814.2912,9885891.144,3.822674643,0,1,0,40.75064457,5,83.32463395,0,1,0
Mexico,1975,MEX,North America,Central America,100377446.3,1333.630252,64.41320256,6465632.78,82.94864091,37.72674482,10.5839506,-31.25933633,287.1310877,176.492175,10.38629886,21.15213636,7338008.99,6008240.789,1.395080371,1,0,1,78.13198478,2,74.28619084,1,0,1
Australia,1969,AUS,Oceania,Australia & New Zealand,111908488,13130.37356,66.60407019,7453560.792,52.381907,35.2415315,48.8794872,-36.5029257,204.8752771,182.4951523,6.688486748,24.96729037,8623143.238,5054100.57,0.592076061,0,0,1,78.1311613,4,72.4970356,0,0,1
South Africa,2003,ZAF,Africa,Sub-Saharan Africa,30850832.33,9803.827378,8.481351142,261656.742,82.51940444,38.43075051,1.829331135,-22.77948608,146.6597345,23.23890213,13.826659,9.38292887,2775938.042,6732820.848,3.793147925,0,0,0,14.00815499,3,81.64426725,0,0,0
Australia,1993,AUS,Oceania,Australia & New Zealand,1431232.746,7210.053783,13.02245689,18638.16673,66.93938029,6.812771085,39.92647722,-13.6786286,15.1208779,35.68153188,14.75811034,36.46536645,7291639.833,3300767.838,4.557480452,1,0,0,11.77975492,2,79.97819872,1,0,0
Germany,1992,DEU,Europe,Western Europe,173046239.8,2090.929662,5.316572427,920012.8673,72.42890671,39.88129919,10.84540696,-23.15561286,162.1680269,14.56740845,10.63258064,9.717857264,874062.5932,3121953.174,3.053175379,0,0,0,10.40455562,3,65.14645825,0,0,0
Japan,1969,JPN,Asia,East Asia,91156453.8,11730.33445,61.4637913,5602821.252,54.33621832,5.717102562,30.3856399,9.561039217,130.5444589,168.4107882,5.385653384,34.21434106,1594419.832,5579608.958,1.25998396,0,0,0,36.24964283,5,56.37146327,0,0,0
USA,2001,USA,North America,Northern America,6329327.341,5624.176544,9.607604679,60809.67497,65.94576157,10.82799705,57.73836685,-34.51212547,239.3360798,26.32483682,9.169515715,6.82403737,9590855.859,8684804.636,3.637246083,0,0,0,65.13260345,2,85.37835749,0,0,0
Japan,2019,JPN,Asia,East Asia,258123346.9,2734.448722,12.01350989,3100967.382,67.39642056,7.833190231,38.92190194,-14.15151273,172.1774113,32.91701711,6.208311738,19.0697373,2259084.696,9613518.266,4.744394883,0,0,0,27.41126394,3,88.83920371,0,0,0
Mexico,1985,MEX,North America,Central America,175738493.4,7297.451825,19.79547222,3478826.465,76.77953381,31.03983535,22.09327541,-29.91264457,292.3885469,54.23959389,8.316537451,11.82465192,2915483.495,3428778.352,4.848461704,,0,1,70.42199445,3,30.0772577,0,0,1
Mexico,2001,MEX,North America,Central America,52179336.8,10518.96649,64.62122086,3371892.447,76.30141213,8.045997762,41.34024025,-25.68765014,42.45603095,177.0621451,12.25532062,10.56720579,8933140.335,8991008.636,2.841506267,0,0,0,87.73349864,5,53.73326284,0,0,0
Russia,1984,RUS,Europe,Eastern Europe,259708740.3,21090.13509,49.73521047,12916668.86,71.95497921,15.24399666,0.333722302,12.46730182,275.3398991,136.2744767,4.06304434,28.59290427,2926233.725,1301615.62,4.31961933,0,0,1,54.72657776,2,42.84907101,0,0,1
Germany,1961,DEU,Europe,Western Europe,76822205.17,29392.93647,45.09728838,3464473.141,51.25783947,27.33267643,57.02991702,-35.62043292,120.0745628,123.5665702,5.680137408,36.0890744,5161773.253,1387217.654,3.904210169,0,0,1,58.10524315,5,78.34206626,0,0,1
India,1985,IND,Asia,South Asia,69006273.73,16452.16019,56.00269887,3864537.568,56.46004259,22.43058717,20.66676256,0.442607677,157.1465029,153.4473949,13.0364492,32.65827767,2971566.66,9542767.012,2.152091095,0,0,0,47.21066983,1,69.96326649,0,0,0
France,1979,FRA,Europe,Western Europe,268495583,7492.341066,50.06349235,13441826.57,56.41076691,9.767892482,58.8069786,-24.98563799,257.4298024,137.173969,3.647651949,15.18365212,7139928.572,9332098.155,2.333251671,0,0,1,62.8763057,5,69.45409435,0,0,1
Mexico,1962,MEX,North America,Central America,54657905.96,47046.02954,53.48524334,2923391.401,85.5092973,23.25373917,40.58485586,-49.34789233,208.6005668,146.5495668,11.05440908,26.26153597,9715832.432,1186154.085,2.354066765,0,0,0,39.83228113,3,41.2958095,0,0,0
Mexico,1991,MEX,North America,Central America,263816752.2,25985.25875,9.787668515,2582150.919,86.06838701,16.92319334,17.24105344,-20.23263379,284.3881568,26.81821173,5.699597994,15.31112893,1161173.84,9125992.322,0.709351322,0,0,0,24.92920442,5,44.42749133,0,0,0
USA,1960,USA,North America,Northern America,241089017.1,37223.07647,43.33474427,10447530.9,82.25993019,25.50787248,36.91601311,-44.68381579,295.5530502,118.7371993,14.72901493,8.171275657,8010997.509,4824688.616,3.432671513,1,0,0,60.70752348,5,60.70533056,1,0,0
India,1983,IND,Asia,South Asia,93623484.71,34874.53949,53.95847367,5051780.335,56.99517483,23.8473576,22.814969,-3.657501424,196.0474908,147.8462179,14.07136072,9.080614645,5706675.692,8377706.517,3.023148283,,0,0,43.77046036,5,60.92356398,0,0,0
Japan,2009,JPN,Asia,East Asia,11284727.26,14602.38948,41.76781032,471338.3479,83.60606496,39.63275101,38.5678382,-61.80665416,172.3370736,114.4438003,14.91201828,11.06301824,5419222.623,2921050.595,3.911344832,0,0,1,34.60539709,5,34.7040765,0,0,1
China,2002,CHN,Asia,East Asia,25689357.96,28213.16531,5.766666769,148141.9669,57.50377574,35.22310294,47.4396395,-40.16651819,83.36437001,15.80066695,3.352869377,28.12829453,6199516.695,7056011.259,1.997874734,0,1,0,51.01102445,1,34.47266438,0,1,0
Russia,2015,RUS,Europe,Eastern Europe,33748952.06,30307.12373,18.72279282,631874.6372,72.18522787,5.128358015,28.24775544,-5.561341332,89.88705214,51.30045232,15.36194761,9.69099819,8217797.331,8790871.426,0.724616104,0,0,0,85.0818446,1,69.57119557,0,0,0
Australia,2003,AUS,Oceania,Australia & New Zealand,267348851.7,17913.65569,67.58849981,18069707.81,79.3550542,11.16041499,13.32703206,-3.842501247,83.58837094,185.1924895,5.419999391,25.15145906,7079570.233,7987786.331,2.976856212,0,1,0,38.52746661,3,99.56268092,0,1,0
France,1992,FRA,Europe,Western Europe,121806757.4,33702.94499,50.80515166,6188410.785,52.06244022,36.95981438,58.88718709,-47.90944169,237.590876,139.2061155,14.48015064,5.044545768,5037442.113,3538274.409,4.196625414,0,0,0,17.46810642,4,72.88127473,0,0,0
USA,1997,USA,North America,Northern America,10726397.43,39638.4893,49.75281856,533668.505,73.9171726,23.88100962,24.75881564,-22.55699787,188.4860671,136.3227228,8.031905401,30.60520754,289633.5049,818480.1935,4.266831364,0,0,0,29.66515415,1,72.48346933,0,0,0
Japan,2007,JPN,Asia,East Asia,167407990.2,18528.42226,47.91640872,8021589.679,60.04534082,31.5813874,10.58327246,-2.210000682,223.3708497,131.2909599,15.51841349,14.04006249,4017866.318,8516879.79,4.098929282,0,0,0,26.4835519,3,86.56667751,0,0,0
Indonesia,2011,IDN,Asia,Southeast Asia,63189682.93,1238.310891,13.30752001,840897.9702,69.91425897,22.62273296,44.35279974,-36.88979167,246.709397,36.46260483,2.31960217,24.91818307,8985265.25,3743160.427,3.014641879,0,1,0,58.37292494,4,36.51447292,0,1,0
Australia,1994,AUS,Oceania,Australia & New Zealand,71302686.74,17792.12891,5.265380764,375435.7952,65.35609031,32.50174836,39.31676542,-37.17460408,269.0726698,14.42714329,11.08031949,17.14224049,5773338.257,5979570.858,3.79598652,0,1,1,27.02258673,3,67.40665715,0,1,1
India,1976,IND,Asia,South Asia,49091678.74,6282.372372,33.64240067,1651561.926,77.46313967,9.6470718,48.99578851,-36.10599998,52.61625269,92.18017785,15.71733874,23.69446646,3825956.373,151296.3314,1.042897078,,0,0,85.27539529,2,67.63285227,0,0,0
Japan,2017,JPN,Asia,East Asia,228844417.3,8202.590515,33.88108631,7753497.454,69.56761327,30.82656296,0.100573727,-0.494749951,263.771617,92.8341765,11.79953753,11.78663437,665515.4893,9688231.568,1.37128744,0,0,0,36.08762888,5,74.80355107,0,0,0
Japan,2007,JPN,Asia,East Asia,1183255.248,18614.49911,57.76735433,68353.52516,62.06520917,35.43624377,20.83887916,-18.3403321,197.2672486,158.2825509,12.51371382,26.66807797,9682221.452,1372873.916,4.873970657,0,0,1,49.17159347,1,97.43131961,0,0,1
Russia,2002,RUS,Europe,Eastern Europe,132256265,10777.24436,16.80188856,2222155.026,86.41434977,14.2977166,18.87179362,-19.58385999,276.2194101,46.03717466,11.06067845,35.87463118,2311838.911,6480380.135,2.360884886,0,0,0,73.95522531,4,76.03250859,0,0,0
Australia,2007,AUS,Oceania,Australia & New Zealand,26974478.75,46777.00319,22.8822256,617236.1083,88.36214491,17.89280464,55.43026848,-61.68521803,279.3290715,62.69729815,15.25813573,25.25445928,6655296.288,8084254.77,2.309369398,0,0,0,73.04943203,3,84.07149728,0,0,0
Japan,2003,JPN,Asia,East Asia,166160005.7,32813.74466,10.08575156,1675848.537,82.07630594,25.67036298,20.98009608,-28.726765,133.7248843,27.63495927,11.56085083,20.47551906,5930913.313,1088251.758,0.847692932,0,0,1,86.00851793,1,55.41884351,0,0,1
India,1992,IND,Asia,South Asia,104451711.5,26159.02589,30.99187729,3237154.626,73.22963984,35.38847983,31.63385905,-40.25197872,217.1132337,84.91774378,9.172973961,21.57638315,1663494.924,5708842.371,2.517362231,0,0,1,63.88112408,2,74.12470828,0,0,1
France,1970,FRA,Europe,Western Europe,9477122.652,981.3549625,21.63933365,205078.6191,85.37601943,36.77280636,0.211513627,-22.36033942,249.5213155,59.29177421,5.718643706,19.15682086,2095989.614,9623083.357,3.464935139,1,0,0,89.31783401,3,31.98748827,1,0,0
India,1982,IND,Asia,South Asia,138831295.1,5629.078291,22.08822987,3066537.56,74.06693159,23.70489708,48.48882598,-46.26065465,84.6718207,60.52174984,12.60898361,13.24353247,9401924.854,9092246.383,3.831875318,1,0,0,34.46756732,5,50.0822584,1,0,0
Brazil,1997,BRA,South America,South America,171605063.9,39529.65341,21.51345066,3691817.075,55.95320381,28.03228478,6.838725379,9.17578603,150.9487548,58.94685482,4.58811363,18.29794639,9964711.902,2736564.695,2.176612486,0,0,0,24.27801043,1,67.28354356,0,0,0
Indonesia,1991,IDN,Asia,Southeast Asia,75048555.47,19792.31627,20.04870309,1504626.206,50.69709507,35.55187043,52.93994777,-39.18891327,85.18651561,54.93344648,3.268867715,19.75728833,3668978.517,9612775.99,4.79896626,0,0,,16.28685194,2,45.1033302,0,0,0
Germany,1978,DEU,Europe,Western Europe,229888057.2,2751.913208,25.78654697,5928019.185,79.03658268,13.09540313,44.1065568,-36.23854261,35.65999088,70.65513869,12.5136291,29.10957555,5003228.324,9638850.222,2.575828355,0,0,1,71.21620306,1,47.13228774,0,0,1
Australia,1971,AUS,Oceania,Australia & New Zealand,111943581,41365.17514,39.88486071,4464854.135,80.09941716,33.88250264,33.38340053,-47.36532033,212.4098759,109.2845183,7.712196589,16.14433328,5195686.587,4549377.765,2.69030126,0,0,0,19.64698141,3,98.44877447,0,0,0
Australia,1987,AUS,Oceania,Australia & New Zealand,225054607.7,15480.97765,33.45116801,7528339.496,87.03303948,14.1649024,44.9451659,-46.14310778,175.9588203,91.65620036,5.527530779,18.1847205,1262010.4,1565027.083,3.46600944,0,0,1,67.26505481,5,91.37030614,0,0,1
Indonesia,1961,IDN,Asia,Southeast Asia,174125703,19621.63329,9.12405248,1588732.052,82.96950065,25.33513984,47.5734149,-55.87805539,125.9903915,24.99990379,12.18017363,26.80484792,9737155.912,661512.682,1.050936789,0,1,1,80.88622158,1,55.75923397,0,1,1
Brazil,1969,BRA,South America,South America,260906667.3,48731.269,32.68089114,8526662.394,75.58329478,37.71327485,45.10446271,-58.40103235,71.64256341,89.54564174,14.03088868,32.63653156,3056941.757,4498737.093,3.505637315,0,1,0,73.81765945,5,68.77558055,0,1,0
Brazil,1978,BRA,South America,South America,164530512.5,1267.880681,60.00808654,9873161.233,57.61213742,22.90231868,39.65381239,-20.1682685,64.94743984,164.4221571,4.751579323,34.46298323,4389698.367,5376532.912,2.136848822,0,0,0,57.55501943,5,82.64109124,0,0,0
Mexico,1987,MEX,North America,Central America,56502530.8,36205.55746,11.54576764,652365.0915,73.7620193,8.269362297,52.84139793,-34.87277953,91.04618026,31.63540332,7.659886161,25.93347841,8814152.682,2591850.884,0.626739025,1,0,0,85.58845367,2,45.16670869,1,0,0
Brazil,2006,BRA,South America,South America,246954767.1,47469.76673,66.38350396,16393722.76,67.38740631,36.35334286,25.38136107,-29.12211025,294.8230385,181.8908008,3.835615939,21.03291949,7026544.389,34374.81554,4.006649712,0,1,1,75.87101948,5,79.56729801,0,1,1
France,1967,FRA,Europe,Western Europe,235127539.8,3661.049326,25.0583741,5891913.854,59.28433877,25.47392433,33.97001943,-18.72828254,289.1463316,68.65994503,13.33584741,28.14143168,2958625.952,1360140.599,4.726960414,0,0,1,14.17935103,2,64.6159639,0,0,1
Russia,2002,RUS,Europe,Eastern Europe,291734388.6,43370.81271,5.944815911,1734307.235,81.96516431,7.490280104,58.16281289,-47.6182573,254.9900953,16.2887956,2.243516324,6.080978705,635505.826,2409181.11,3.085944106,0,0,0,40.15151705,3,45.60011985,0,0,0
Japan,1982,JPN,Asia,East Asia,28980993.81,21103.96383,21.45511264,621790.4867,55.98223544,5.368497654,22.33479995,16.31446696,29.8330027,58.78700863,7.570122326,24.62816294,1353664.302,3125210.775,2.133641291,0,1,0,21.17833602,2,40.77751743,0,1,0
Japan,2007,JPN,Asia,East Asia,177778117.5,43960.82753,9.527875336,1693847.741,75.21356695,14.14489943,45.0550192,-34.41348558,251.2387748,26.10637842,13.9548025,15.7746423,3906802.513,4160394.705,3.633948717,0,0,1,39.36073654,4,81.08441518,0,0,1
Japan,2004,JPN,Asia,East Asia,148009026.2,15759.59235,41.81478749,6188965.978,74.4301567,9.210102918,23.50831828,-7.148577893,229.1345683,114.5725177,10.54551844,23.16498922,4437693.035,7175549.574,4.572666256,0,0,1,67.07211797,3,79.73590843,0,0,1
France,1989,FRA,Europe,Western Europe,201590762.5,49141.80466,25.56113329,5152888.351,62.14455578,26.99521472,28.21026883,-17.35003933,282.1972203,70.03750522,13.02478718,15.15420693,4802504.297,7828401.535,1.917420838,0,1,0,21.94301629,3,83.27130832,0,1,0
Brazil,1987,BRA,South America,South America,294073774.6,32528.94578,57.44697991,16893650.22,67.16956564,25.88504875,20.13800348,-13.19261787,145.3889486,157.4047249,5.075805697,11.33875541,659171.5045,3502339.332,3.02456239,0,0,1,71.75437738,4,65.96104329,0,0,1
Brazil,2022,BRA,South America,South America,160149351.1,31540.97284,52.62063073,8427159.863,54.66286932,34.43083551,9.184572916,1.721722252,159.3226781,144.1805282,4.701222902,13.49556483,396576.245,9201739.825,1.582819585,0,0,0,38.38066505,2,78.7347783,0,0,0
Germany,1972,DEU,Europe,Western Europe,206035851.8,40392.21745,35.45876987,7305777.855,51.02131671,22.96764646,58.3321944,-32.32115756,174.6353168,97.15702943,7.422656141,31.01155241,6234209.506,1755549.893,3.390612455,0,0,0,48.86438627,1,42.35781448,0,0,0
South Africa,2014,ZAF,Africa,Sub-Saharan Africa,104816819.7,22111.01045,41.4391047,4343515.165,50.52075171,13.85923263,26.83833921,8.781676454,168.3295026,113.5431469,11.70358638,18.13479352,1620342.492,3228000.733,4.057126812,0,1,,36.84846707,4,44.90202554,0,1,0
France,1996,FRA,Europe,Western Europe,90392175.81,13304.14679,44.57002406,4028781.451,56.97290344,6.759891484,16.76084243,19.50636264,100.9853049,122.1218659,5.148317588,30.37100827,6558185.193,1416453.44,1.461407678,1,1,1,87.99138516,1,66.33774717,1,1,1
Germany,1971,DEU,Europe,Western Europe,101253673.1,13515.04454,22.59580468,2287908.221,84.67892272,5.367666223,38.77699265,-28.82358159,56.80926442,61.91250483,3.37181686,31.30457809,1502344.861,6724485.464,2.996038029,0,0,1,38.39634317,3,38.93039543,0,0,1
Australia,1969,AUS,Oceania,Australia & New Zealand,12543760.19,16864.88567,14.05946426,176358.548,70.90434954,37.40224081,6.655804728,-14.96239508,216.4143405,38.52293207,15.00915759,5.687902622,5490604.238,2185972.881,1.303886988,,0,0,26.31889503,3,87.63983548,0,0,0
USA,2010,USA,North America,Northern America,86137452.98,31058.95541,29.47372304,2538791.433,54.68463811,10.05793777,32.60440671,2.653017419,274.6415402,80.75800114,6.458050666,37.87596833,2741387.958,6808862.443,2.632142647,,0,1,42.39884153,3,86.39419592,0,0,1
Japan,1976,JPN,Asia,East Asia,52710971.75,42000.29167,11.1657405,588557.0319,86.21980339,22.471816,34.44702778,-43.13864717,203.2514935,30.59412896,10.37405321,8.503304934,2014476.03,410430.1133,3.539742277,1,0,1,67.92871893,4,60.01725855,1,0,1
Russia,1960,RUS,Europe,Eastern Europe,137770966,25229.10498,25.4661194,3508491.869,72.7555507,32.81740445,11.75727723,-17.33023238,250.4468973,69.77716716,11.1598336,21.50360606,2208686.678,2072918.174,0.647210769,0,1,0,51.68144798,2,95.41704957,0,1,0
